nct_id,id,status,name,city,state,zip,country
NCT04427501,78703339,Recruiting,Carteret Medical Group,morehead city,north carolina,28557,united states
NCT04659135,74761432,Recruiting,Carteret Health Care,morehead city,north carolina,28557,united states
NCT04659135,74761433,Recruiting,CarolinaEast Medical Center,new bern,north carolina,28560,united states
NCT04452318,74805395,Recruiting,Regeneron Study Site,raleigh,north carolina,27612,united states
NCT04403386,74818297,Recruiting,NIEHS Clinical Research Unit (CRU),research triangle park,north carolina,27709,united states
NCT04490174,74796812,Recruiting,NIEHS Clinical Research Unit (CRU),research triangle park,north carolina,27709,united states
NCT04439071,74808632,Recruiting,Salisbury VA Medical Center,salisbury,north carolina,28144,united states
NCT04427501,78703340,Recruiting,"Carolina Research Center, Inc.",shelby,north carolina,28150,united states
NCT04427501,78703341,Recruiting,PMG Research of Wilmington,wilmington,north carolina,28401,united states
NCT04452318,74805396,Recruiting,Regeneron Study Site,wilmington,north carolina,28401,united states
NCT04666441,74760350,Recruiting,Regeneron Study Site,wilmington,north carolina,28401,united states
NCT04347239,74835785,Recruiting,Novant Health,winston-salem,north carolina,27103,united states
NCT04452318,74805397,Recruiting,Regeneron Study Site,winston-salem,north carolina,27103,united states
NCT04592549,74773959,Recruiting,"PMG Research of Winston-Salem, LLC",winston-salem,north carolina,27103,united states
NCT04652518,74762623,Recruiting,Southeastern Research Center,winston-salem,north carolina,27103,united states
NCT04342884,74837811,Recruiting,Wake Forest Baptist Medical Center,winston-salem,north carolina,27157,united states
NCT04468971,74801665,Recruiting,Wake Forest University,winston-salem,north carolina,27157,united states
NCT04488081,74797216,Recruiting,Wake Forest Baptist Comprehensive Cancer Center,winston-salem,north carolina,27157,united states
NCT04629105,74766635,Recruiting,Wake Forest Baptist Medical Center,winston-salem,north carolina,27157,united states
NCT04518410,74789452,Recruiting,"Wake Forest University Health Sciences (Site 1038), 1 Medical Center Boulevard",winston-salem,north carolina,27157-0001,united states
NCT04518410,74789453,Recruiting,"Sanford Health (Site 1084), 801 Broadway N",fargo,north dakota,58102-3641,united states
NCT04367077,74828924,Recruiting,Athersys Investigational Site 103,akron,ohio,44304,united states
NCT04398277,74819706,Recruiting,Akron Children's Hospital,akron,ohio,44313,united states
NCT04398277,74819707,Recruiting,Summa Health Systems,akron,ohio,44313,united states
NCT04659135,74761434,Recruiting,Aultman Hospital,canton,ohio,44710,united states
NCT04495907,74795249,Recruiting,DCR Canton,canton,ohio,44718,united states
NCT04427501,78703342,Recruiting,Hometown UC and Rch- Cincy,cincinnati,ohio,45215,united states
NCT04355897,74831729,Recruiting,The Christ Hospital,cincinnati,ohio,45219,united states
NCT04373460,74827345,Recruiting,University of Cincinnati Medical Center,cincinnati,ohio,45219,united states
NCT04377620,74826135,Recruiting,University of Cincinnati,cincinnati,ohio,45219,united states
NCT04396106,74820683,Recruiting,Atea Study Site,cincinnati,ohio,45219,united states
NCT04404361,74818104,Recruiting,The Carl and Edyth Lindner Center for Research and Education at The Christ Hospital,cincinnati,ohio,45219,united states
NCT04505774,74792399,Recruiting,University of Cincinnati Medical Center,cincinnati,ohio,45219,united states
NCT04511650,74791290,Recruiting,University of Cincinnati,cincinnati,ohio,45219,united states
NCT04518410,74789454,Recruiting,"The Christ Hospital (Site 1119), 2123 Auburn Avenue",cincinnati,ohio,45219,united states
NCT04392232,74821360,Recruiting,Good Samaritan Hospital,cincinnati,ohio,45220,united states
NCT04447469,74806590,Recruiting,University of Cincinnati,cincinnati,ohio,45229,united states
NCT04472793,74800164,Recruiting,Cincinnati Children's Hospital Medical Center,cincinnati,ohio,45229,united states
NCT04516746,74789771,Recruiting,Research Site,cincinnati,ohio,45229,united states
NCT04566965,74778620,Recruiting,Cincinnati Children's Hospital Medical Center,cincinnati,ohio,45229,united states
NCT04574219,74777512,Recruiting,Cincinnati Childrens Hospital Medical Center,cincinnati,ohio,45229,united states
NCT04659135,74761435,Recruiting,Cincinnati Children's Hospital,cincinnati,ohio,45229,united states
NCT04392232,74821361,Recruiting,Bethesda North Hospital,cincinnati,ohio,45242,united states
NCT04649151,78698088,Recruiting,Velocity Clinical Research - Cincinnati,cincinnati,ohio,45242,united states
NCT04659135,74761436,Recruiting,Oncology Hematology Care,cincinnati,ohio,45242,united states
NCT04341675,74839080,Recruiting,University of Cincinnati,cincinnati,ohio,45267,united states
NCT04492514,74796355,Recruiting,University of Cincinnati,cincinnati,ohio,45267,united states
NCT04452318,74805398,Recruiting,Regeneron Study Site,cincinnati,ohio,45267-0405,united states
NCT04355897,74831730,Recruiting,University Hospitals Cleveland Medical Center,cleveland,ohio,44106,united states
NCT04367077,74828925,Recruiting,Athersys Investigational Site 101,cleveland,ohio,44106,united states
NCT04418557,74815308,Recruiting,University Hospitals Cleveland Medical Center,cleveland,ohio,44106,united states
NCT04439071,74808633,Recruiting,University Hospitals Cleveland,cleveland,ohio,44106,united states
NCT04518410,74789455,Recruiting,"Case Western Reserve University (Site 1033), 2061 Cornell Road",cleveland,ohio,44106-5083,united states
NCT04367077,74828926,Recruiting,Athersys Investigational Site 102,cleveland,ohio,44109,united states
NCT04505774,74792400,Recruiting,The MetroHealth System,cleveland,ohio,44109,united states
NCT04519502,74789227,Recruiting,Case Western Reserve University,cleveland,ohio,44109,united states
NCT04427501,78703343,Recruiting,Cleveland Clinic Foundation,cleveland,ohio,44195,united states
NCT04442178,78702931,Recruiting,Cleveland Clinic Lerner College of Medicine,cleveland,ohio,44195,united states
NCT04505774,74792401,Recruiting,Cleveland Clinic Foundation,cleveland,ohio,44195,united states
NCT04526912,74787452,Recruiting,Research Site,cleveland,ohio,44195,united states
NCT04396106,74820684,Recruiting,Atea Study Site,columbus,ohio,43203,united states
NCT04516746,74789772,Recruiting,Research Site,columbus,ohio,43205,united states
NCT04362176,74830012,Recruiting,The Ohio State University Wexner Medical Center and James Cancer Hospital,columbus,ohio,43210,united states
NCT04419623,74814982,Recruiting,The Ohio State Comprehensive Cancer Center,columbus,ohio,43210,united states
NCT04427566,74812750,Recruiting,Arthur G. James Cancer Hospital and Solove Research Institute at Ohio State University Medical Center,columbus,ohio,43210,united states
NCT04439006,74808656,Recruiting,Ohio State University Comprehensive Cancer Center,columbus,ohio,43210,united states
NCT04452318,74805399,Recruiting,Regeneron Study Site,columbus,ohio,43210,united states
NCT04466683,74802106,Recruiting,Ohio State University James Cancer Hospital,columbus,ohio,43210,united states
NCT04516746,74789773,Recruiting,Research Site,columbus,ohio,43210,united states
NCT04518410,74789456,Recruiting,"Ohio State University Medical Center (Site 1020), 480 Medical Center Drive",columbus,ohio,43210,united states
NCT04519502,74789228,Recruiting,Ohio State University,columbus,ohio,43210,united states
NCT04603794,74772076,Recruiting,The Ohio State University Wexner Medical Center,columbus,ohio,43210,united states
NCT04643964,74763637,Recruiting,Department of Psychology,columbus,ohio,43210,united states
NCT04400890,74819071,Recruiting,Mt Carmel HealthSystems,columbus,ohio,43213,united states
NCT04427501,78703345,Recruiting,Aventiv Research Inc,columbus,ohio,43213,united states
NCT04419623,74814983,Recruiting,OhioHealth - Riverside Methodist Hospital,columbus,ohio,43214,united states
NCT04427501,78703346,Recruiting,"Urgent Care Specialists, LLC",columbus,ohio,43214,united states
NCT04347239,74835786,Recruiting,Ohio Health,columbus,ohio,43215,united states
NCT04427501,78703347,Recruiting,"Remington-Davis, Inc",columbus,ohio,43215,united states
NCT04452318,74805400,Recruiting,Regeneron Study Site,columbus,ohio,43215,united states
NCT04666441,74760351,Recruiting,Regeneron Study Site,columbus,ohio,43215,united states
NCT04666441,74760352,Recruiting,Regeneron Study Site,dayton,ohio,45409,united states
NCT04427501,78703348,Recruiting,"Urgent Care Specialists, LLC",dayton,ohio,45424,united states
NCT04377620,74826136,Recruiting,Kettering Cancer Care,dayton,ohio,45429,united states
NCT04427501,78703349,Recruiting,"META Medical Research Institute, LLC",dayton,ohio,45432,united states
NCT04452318,74805401,Recruiting,Regeneron Study Site,dayton,ohio,45432,united states
NCT04666441,74760353,Recruiting,Regeneron Study Site,dayton,ohio,45432,united states
NCT04706299,74754843,Recruiting,Cleveland Clinic Sports Health,garfield heights,ohio,44125,united states
NCT04398277,74819708,Recruiting,Kent State University,kent,ohio,44242,united states
NCT04659135,74761437,Recruiting,Florida Cancer Specialists,massillon,ohio,44646,united states
NCT04518410,74789457,Recruiting,"Cincinnati CRS (Site 1004), University of Cincinnati, University Hospital, 200 Albert Sabin Way",ohio city,ohio,45219,united states
NCT04518410,74789458,Recruiting,"STAT Research (Site 1107), 66 Remick Blvd.",springboro,ohio,45066-9168,united states
NCT04377308,74826230,Recruiting,University of Toledo,toledo,ohio,43614,united states
NCT04411680,74816525,Recruiting,University of Toledo Medical Center,toledo,ohio,43614,united states
NCT04416919,74815604,Recruiting,Oklahoma City VA Health Care System,oklahoma city,oklahoma,73104,united states
NCT04707534,74828579,Recruiting,University of Oklahoma Medical Center,oklahoma city,oklahoma,73104,united states
NCT04723602,74752643,Recruiting,Oklahoma Blood Institute (OBI),oklahoma city,oklahoma,73104,united states
NCT04649151,78698089,Recruiting,Lynn Health Sciences Institute,oklahoma city,oklahoma,73112,united states
NCT04523246,74788316,Recruiting,Fran and Earl Ziegler College of Nursing,oklahoma city,oklahoma,73117,united states
NCT04404361,74818105,Recruiting,St. John Medical Center,tulsa,oklahoma,74104,united states
NCT04427501,78703350,Recruiting,Ascension St. John Tulsa OK,tulsa,oklahoma,74104,united states
NCT04505774,74792402,Recruiting,Ascension St. John Clinical Research Institute,tulsa,oklahoma,74104,united states
NCT04518410,74789459,Recruiting,"Ascension St. John Clinical Research Institute (Site 1090), 1725 East 19th Street",tulsa,oklahoma,74104,united states
NCT04516746,74789774,Recruiting,Research Site,yukon,oklahoma,73099,united states
NCT04659135,74761438,Recruiting,Columbia Memorial Hospital,astoria,oregon,97103,united states
NCT04347239,74835787,Recruiting,Good Samaritan Hospital Corvallis,corvallis,oregon,97330,united states
NCT04659135,74761439,Recruiting,Samaritan Health Services Corvallis,corvallis,oregon,97330,united states
NCT04453514,74805092,Recruiting,National University of Natural Medicine,portland,oregon,97201,united states
NCT04358003,74831179,Recruiting,Providence Portland Medical Center,portland,oregon,97213,united states
NCT04518410,74789460,Recruiting,"Kaiser Permanente Center for Health Research (Site 1079), 3800 N. Interstate Ave.",portland,oregon,97227-1110,united states
NCT04347239,74835788,Recruiting,Oregon Health and Sciences University,portland,oregon,97239,united states
NCT04505774,74792403,Recruiting,Oregon Health and Science University,portland,oregon,97239,united states
NCT04516746,74789775,Recruiting,Research Site,portland,oregon,97239,united states
NCT04452318,74805402,Recruiting,Regeneron Study Site,danville,pennsylvania,17822,united states
NCT04518410,74789461,Recruiting,"Doylestown Hospital (Site 1122), 595 W State Street",doylestown,pennsylvania,18901-2554,united states
NCT04369378,74828147,Recruiting,LECOM,erie,pennsylvania,16509,united states
NCT04636021,74765191,Recruiting,UPMC Pinnacle Harrisburg,harrisburg,pennsylvania,17011,united states
NCT04499391,74794202,Recruiting,"Penn State College of Medicine, Penn State Milton S. Hershey Medical Center",hershey,pennsylvania,17033,united states
NCT04505774,74792404,Recruiting,Penn State Health Milton S. Hershey Medical Center,hershey,pennsylvania,17033,united states
NCT04650191,74762792,Recruiting,Milton S. Hershey Medical center,hershey,pennsylvania,17033,united states
NCT04530539,78700609,Recruiting,Lancaster General Health,lancaster,pennsylvania,17602,united states
NCT04659135,74761440,Recruiting,"Penn Medicine, Lancaster General Health",lancaster,pennsylvania,17604,united states
NCT04403880,74818217,Recruiting,Penn Prevention CRS,philadelphia,pennsylvania,19104,united states
NCT04412785,74816360,Recruiting,University of Pennsylvania,philadelphia,pennsylvania,19104,united states
