nct_id,id,agency_class,lead_or_collaborator,name
NCT04444336,11094147,Other,lead,University of Oslo
NCT04369690,11103782,Other,lead,University of Ottawa
NCT04303507,11113383,Other,lead,University of Oxford
NCT04324606,11110353,Other,lead,University of Oxford
NCT04381962,11101922,Other,lead,University of Oxford
NCT04386109,11101242,Other,lead,University of Oxford
NCT04400838,11099371,Other,lead,University of Oxford
NCT04435041,11095318,Other,lead,University of Oxford
NCT04444674,11094106,Other,lead,University of Oxford
NCT04510025,11086171,Other,lead,University of Oxford
NCT04536051,11083092,Other,lead,University of Oxford
NCT04663594,11067525,Other,lead,University of Oxford
NCT04712045,11061513,Other,lead,University of Oxford
NCT04381338,11102035,Other,lead,University of Padova
NCT04383470,11101679,Other,lead,University of Padova
NCT04615975,11073317,Other,lead,University of Padova
NCT04323514,11110522,Other,lead,University of Palermo
NCT04507893,11086448,Other,lead,University of Palermo
NCT04382560,11101816,Other,lead,University of Parma
NCT04321928,11110753,Other,lead,University of Pecs
NCT04422626,11096744,Other,lead,University of Pecs
NCT04600999,11075214,Other,lead,University of Pecs
NCT04610541,11074013,Other,lead,University of Pecs
NCT04338009,11108397,Other,lead,University of Pennsylvania
NCT04379544,11102300,Other,lead,University of Pennsylvania
NCT04381923,11101936,Other,lead,University of Pennsylvania
NCT04397757,11099746,Other,lead,University of Pennsylvania
NCT04412785,11097961,Other,lead,University of Pennsylvania
NCT04418947,11097190,Other,lead,University of Pennsylvania
NCT04506268,11086640,Other,lead,University of Pennsylvania
NCT04517396,11085242,Other,lead,University of Pennsylvania
NCT04501991,11087151,Other,lead,University of Pisa
NCT04702295,11062725,Other,lead,University of Pisa
NCT04370938,11103546,Other,lead,University of Pittsburgh
NCT04379089,11102384,Other,lead,University of Pittsburgh
NCT04496076,11087867,Other,lead,University of Pittsburgh
NCT04496128,11087863,Other,lead,University of Pittsburgh
NCT04422873,11096705,Other,lead,University of Portsmouth
NCT04558320,11080372,Other,lead,University of Rochester
NCT04368351,11104009,Other,lead,University of Roma La Sapienza
NCT04480034,11089820,Other,lead,University of Roma La Sapienza
NCT04486417,11089045,Other,lead,University of Roma La Sapienza
NCT04497402,11087697,Other,lead,University of Roma La Sapienza
NCT04344197,11107480,Other,lead,University of Rome Tor Vergata
NCT04453579,11093019,Other,lead,University of Rome Tor Vergata
NCT04475120,11090415,Other,lead,University of Rome Tor Vergata
NCT04359914,11105224,Other,lead,University of Rostock
NCT04624048,11072283,Other,lead,University of Salamanca
NCT04659473,11068036,Other,lead,University of Salamanca
NCT04703478,11062588,Other,lead,University of Salamanca
NCT04406233,11098745,Other,lead,University of Sao Paulo
NCT04425005,11096469,Other,lead,University of Sao Paulo
NCT04429477,11095973,Other,lead,University of Sao Paulo
NCT04447131,11093825,Other,lead,University of Sao Paulo
NCT04449718,11093495,Other,lead,University of Sao Paulo
NCT04458246,11092457,Other,lead,University of Sao Paulo
NCT04467918,11091295,Other,lead,University of Sao Paulo
NCT04492449,11088296,Other,lead,University of Sao Paulo
NCT04493359,11088185,Other,lead,University of Sao Paulo
NCT04504877,11086844,Other,lead,University of Sao Paulo
NCT04537858,11082839,Other,lead,University of Sao Paulo
NCT04615052,11073433,Other,lead,University of Sao Paulo
NCT04632719,11071250,Other,lead,University of Sao Paulo
NCT04659486,11068033,Other,lead,University of Sao Paulo
NCT04724629,11059889,Other,lead,University of Sao Paulo
NCT04353245,11106185,Other,lead,University of Sao Paulo General Hospital
NCT04378582,11102455,Other,lead,University of Sao Paulo General Hospital
NCT04396353,11099931,Other,lead,University of Sao Paulo General Hospital
NCT04415086,11097671,Other,lead,University of Sao Paulo General Hospital
NCT04444700,11094102,Other,lead,University of Sao Paulo General Hospital
NCT04466670,11091449,Other,lead,University of Sao Paulo General Hospital
NCT04487990,11088830,Other,lead,University of Sao Paulo General Hospital
NCT04497454,11087690,Other,lead,University of Sao Paulo General Hospital
NCT04563156,11079782,Other,lead,University of Sao Paulo General Hospital
NCT04587921,11076803,Other,lead,University of Sao Paulo General Hospital
NCT04610567,11074010,Other,lead,University of Sao Paulo General Hospital
NCT04647994,11069366,Other,lead,University of Sao Paulo General Hospital
NCT04714125,11061239,Other,lead,University of Sao Paulo General Hospital
NCT04714515,11061193,Other,lead,University of Sargodha
NCT04557605,11080454,Other,lead,University of Saskatchewan
NCT04688502,11064493,Other,lead,University of Saskatchewan
NCT04728958,11102566,Other,lead,University of Sheffield
NCT04433000,11095535,Other,lead,University of Siena
NCT04549831,11081422,Other,lead,University of Siena
NCT04367337,11104151,Other,lead,"University of Social Sciences and Humanities, Warsaw"
NCT04353271,11106182,Other,lead,University of South Alabama
NCT04514900,11085590,Other,lead,University of South Carolina
NCT04666285,11067204,Other,lead,University of Southampton
NCT04373044,11103257,Other,lead,University of Southern California
NCT04678778,11065636,Other,lead,University of Southern California
NCT04641858,11070098,Other,lead,University of Southern Denmark
NCT04378595,11102454,Other,lead,University of Texas at Austin
NCT04414826,11097718,Other,lead,University of Texas at Austin
NCT04603781,11074836,Other,lead,University of Texas at Austin
NCT04437121,11095073,Other,lead,University of Thessaly
NCT04590794,11076432,Other,lead,University of Thessaly
NCT04377308,11102649,Other,lead,University of Toledo Health Science Campus
NCT04517006,11085315,Other,lead,University of Toronto
NCT04631367,11071428,Other,lead,University of Toronto
NCT04323592,11110498,Other,lead,University of Trieste
NCT04636671,11070743,Other,lead,University of Trieste
NCT04382729,11101794,Other,lead,"University of Turin, Italy"
NCT04680858,11065389,Other,lead,University of Ulm
NCT04686409,11064767,Other,lead,University of Ulm
NCT04319731,11111115,Other,lead,University of Utah
NCT04342169,11107804,Other,lead,University of Utah
NCT04368000,11104047,Other,lead,University of Utah
NCT04464486,11091722,Other,lead,University of Utah
NCT04467931,11091284,Other,lead,University of Utah
NCT04497389,11087698,Other,lead,University of Utah
NCT04453670,11093011,Other,lead,University of Versailles
NCT04400305,11099436,Other,lead,University of Victoria
NCT04368260,11104020,Other,lead,University of Virginia
NCT04374565,11103015,Other,lead,University of Virginia
NCT04328961,11109787,Other,lead,University of Washington
NCT04354428,11106026,Other,lead,University of Washington
NCT04360850,11105115,Other,lead,University of Washington
NCT04536935,11082967,Other,lead,University of Washington
NCT04629755,11071617,Other,lead,University of Washington
NCT04426318,11096330,Other,lead,"University of Wisconsin, Madison"
NCT04460690,11092168,Other,lead,"University of Wisconsin, Madison"
NCT04506528,11086605,Other,lead,"University of Wisconsin, Madison"
NCT04579549,11077827,Other,lead,"University of Wisconsin, Madison"
NCT04561063,11080041,Other,lead,"University of Witwatersrand, South Africa"
NCT04563208,11079776,Other,lead,"University of Witwatersrand, South Africa"
NCT04355962,11105791,Other,lead,University of Zurich
NCT04357275,11105610,Other,lead,University of Zurich
NCT04365595,11104483,Other,lead,University of Zurich
NCT04390555,11100616,Other,lead,University of Zurich
NCT04400799,11099374,Other,lead,University of Zurich
NCT04410263,11098261,Other,lead,University of Zurich
NCT04448717,11093625,Other,lead,University of Zurich
NCT04597853,11075578,Other,lead,University of Zurich
NCT04613986,11073562,Other,lead,University of Zurich
NCT04428099,11096131,Other,lead,University of the Balearic Islands
NCT04364815,11104573,Other,lead,University of the Philippines
NCT04386083,11101252,Other,lead,University of the Philippines
NCT04567173,11079313,Other,lead,University of the Philippines
NCT04315480,11111682,Other,lead,Università Politecnica delle Marche
NCT04332042,11109275,Other,lead,Università Politecnica delle Marche
NCT04390061,11100686,Other,lead,Università Politecnica delle Marche
NCT04456036,11092735,Other,lead,Università Politecnica delle Marche
NCT04318366,11111298,Other,lead,Università Vita-Salute San Raffaele
NCT04412655,11097973,Other,lead,Università degli Studi del Piemonte Orientale Amedeo Avogadro
NCT04357327,11105601,Other,lead,Università degli Studi dell'Insubria
NCT04375176,11102933,Other,lead,Università degli Studi dell'Insubria
NCT04402853,11099103,Other,lead,Università degli Studi dell'Insubria
NCT04655521,11068490,Other,lead,Universität des Saarlandes
NCT04344080,11107491,Other,lead,Universitätsklinikum Hamburg-Eppendorf
NCT04408339,11098492,Other,lead,Universitätsklinikum Hamburg-Eppendorf
NCT04534608,11083257,Other,lead,Universitätsklinikum Hamburg-Eppendorf
NCT04542408,11082315,Other,lead,Universitätsklinikum Hamburg-Eppendorf
NCT04569383,11079038,Other,lead,Universitätsklinikum Hamburg-Eppendorf
NCT04372030,11103402,Other,lead,Université Catholique de Louvain
NCT04344145,11107485,Other,lead,Université Libre de Bruxelles
NCT04425499,11096418,Other,lead,Université de Montréal
NCT04401150,11099307,Other,lead,Université de Sherbrooke
NCT04434144,11095410,Other,lead,"Upazila Health & Family Planning Officer's (UHFPO) Office, Chakoria, Cox's Bazar"
NCT04316884,11111480,Other,lead,Uppsala University
NCT04390074,11100684,Other,lead,Uppsala University
NCT04447833,11093735,Other,lead,Uppsala University
NCT04474249,11090540,Other,lead,Uppsala University
NCT04508868,11086336,Other,lead,Uppsala University
NCT04608097,11074299,Other,lead,Uppsala University
NCT04453566,11093020,Other,lead,Uskudar University
NCT04433754,11095453,Other,lead,Uşak University
NCT04590378,11076483,Other,lead,Uşak University
NCT04591704,11076319,Other,lead,Uşak University
NCT04592055,11076282,Other,lead,Uşak University
NCT04347538,11107045,Other,lead,Vanderbilt University Medical Center
NCT04359797,11105239,Other,lead,Vanderbilt University Medical Center
NCT04362176,11104934,Other,lead,Vanderbilt University Medical Center
NCT04372628,11103328,Other,lead,Vanderbilt University Medical Center
NCT04391166,11100541,Other,lead,Vanderbilt University Medical Center
NCT04354701,11105998,Other,lead,Vanderbilt-Ingram Cancer Center
NCT04477993,11090073,Other,lead,Vanderson Geraldo Rocha
NCT04333693,11109053,Other,lead,Vascular Investigation Network Spanish Society for Angiology and Vascular Surgery
NCT04383457,11101682,Other,lead,Vastra Gotaland Region
NCT04407221,11098639,Other,lead,Vastra Gotaland Region
NCT04600713,11075250,Other,lead,Vastra Gotaland Region
NCT04375410,11102893,Other,lead,Vendsyssel Hospital
NCT04357613,11105570,Other,lead,Versailles Hospital
NCT04363528,11104763,Other,lead,Versailles Hospital
NCT04374695,11102988,Other,lead,Versailles Hospital
NCT04386512,11101171,Other,lead,Versailles Hospital
NCT04397666,11099755,Other,lead,Versailles Hospital
NCT04402229,11099168,Other,lead,Versailles Hospital
NCT04403269,11099058,Other,lead,Versailles Hospital
NCT04641806,11070110,Other,lead,Versailles Hospital
NCT04370821,11103601,Other,lead,Villanova University
NCT04516954,11085323,Other,lead,Vinmec Research Institute of Stem Cell and Gene Technology
NCT04521036,11084803,Other,lead,Vinmec Research Institute of Stem Cell and Gene Technology
NCT04411446,11098116,Other,lead,Vitamin D Study Group
NCT04350476,11106575,Other,lead,Vivek Reddy
NCT04358029,11105496,Other,lead,Vivek Reddy
NCT04615871,11073331,Other,lead,Vladimír Džavík
NCT04319445,11111156,Other,lead,Wake Forest University Health Sciences
NCT04342884,11107696,Other,lead,Wake Forest University Health Sciences
NCT04682197,11065245,Other,lead,Wake Forest University Health Sciences
NCT04359407,11105311,Other,lead,Walid HABRE
NCT04371640,11103453,Other,lead,Walter K. Kraft
NCT04341727,11107862,Other,lead,Washington University School of Medicine
NCT04342663,11107737,Other,lead,Washington University School of Medicine
NCT04354714,11105996,Other,lead,Washington University School of Medicine
NCT04360954,11105104,Other,lead,Washington University School of Medicine
NCT04422275,11096796,Other,lead,Washington University School of Medicine
NCT04422769,11096718,Other,lead,Washington University School of Medicine
NCT04426344,11096327,Other,lead,Washington University School of Medicine
NCT04490278,11088530,Other,lead,Washington University School of Medicine
NCT04498325,11087580,Other,lead,Washington University School of Medicine
NCT04565509,11079500,Other,lead,Washington University School of Medicine
NCT04710394,11061746,Other,lead,Washington University School of Medicine
NCT04718220,11060662,Other,lead,Washington University School of Medicine
NCT04406389,11098729,Other,lead,Weill Medical College of Cornell University
NCT04418518,11097241,Other,lead,Weill Medical College of Cornell University
NCT04603742,11074840,Other,lead,Weill Medical College of Cornell University
NCT04626050,11072034,Other,lead,Weill Medical College of Cornell University
NCT04684836,11064949,Other,lead,Weill Medical College of Cornell University
NCT04429867,11095919,Other,lead,WellStar Health System
NCT04723550,11060026,Other,lead,Wenwen Yin
NCT04331171,11109427,Other,lead,Weprom
NCT04670003,11066746,Other,lead,Weprom
NCT04376034,11102811,Other,lead,West Virginia University
NCT04402840,11099104,Other,lead,West Virginia University
NCT04530448,11083767,Other,lead,West Virginia University
NCT04524520,11084401,Other,lead,Western Sussex Hospitals NHS Trust
NCT04488796,11088725,Other,lead,"Western University, Canada"
NCT04584671,11077177,Other,lead,"Western University, Canada"
NCT04320511,11110996,Other,lead,William Beaumont Hospitals
NCT04349202,11106767,Other,lead,William Beaumont Hospitals
NCT04365985,11104434,Other,lead,William Beaumont Hospitals
NCT04432272,11095633,Other,lead,William Beaumont Hospitals
NCT04521088,11084799,Other,lead,Wissenschaftliches Institut Bethanien e.V
NCT04527497,11084100,Other,lead,Wissenschaftliches Institut Bethanien e.V
NCT04695678,11063532,Other,lead,Wissenschaftliches Institut Bethanien e.V
NCT04634422,11071016,Other,lead,Wladimir Szpirt
NCT04631861,11071365,Other,lead,Wonju Severance Christian Hospital
NCT04642014,11070085,Other,lead,Wroclaw Medical University
NCT04264858,11119020,Other,lead,"Wuhan Union Hospital, China"
NCT04273646,11117752,Other,lead,"Wuhan Union Hospital, China"
