nct_id,id,DRUGID,DRUGNAME,DRUGTYPE,DISEASES,DRUGSTAT,Target Name,PCHEMCID,HIGHSTAT,HIGHDISE
NCT04276688,12340754,DRUG0220,lopinavir + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),CID: 11979606,Approved,Human immunodeficiency virus infection
NCT04276688,12340755,DRUG0152,ribavirin,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 37542,Approved,Hepatitis C virus infection
NCT04276688,12340755,DRUG0152,ribavirin,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 37542,Approved,Hepatitis C virus infection
NCT04276688,12340755,DRUG0152,ribavirin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,HUMAN inosine-5'-monophosphate dehydrogenase 2 (IMPDH2),CID: 37542,,
NCT04276688,12340756,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04275414,12340953,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04275388,12340955,DRUG0093,dornase alfa,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,Approved,Cystic fibrosis
NCT04275245,12340981,DRUG0251,merimepodib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,HUMAN inosine-5'-monophosphate dehydrogenase 2 (IMPDH2),CID: 153241,Phase 2b,Hepatitis C virus infection
NCT04273763,12341170,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04273529,12341204,DRUG0068,thalidomide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 5426,Approved,Multiple myeloma
NCT04273321,12341223,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04268537,12341953,DRUG0089,thymosin,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 44286042,,
NCT04263402,12342796,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04263402,12342797,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04261517,12343072,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04261907,12343015,DRUG0216,asc09 + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,COVID-19 3C-like protease (3CLpro),,,
NCT04261907,12343016,DRUG0220,lopinavir + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),CID: 11979606,Approved,Human immunodeficiency virus infection
NCT04261270,12343111,DRUG0222,asc09 + ritonavir + oseltamivir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),,,
NCT04261270,12343112,DRUG0130,ritonavir + oseltamivir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,,
NCT04261270,12343113,DRUG0121,oseltamivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 65028,Approved,Influenza virus infection
NCT04260594,12343226,DRUG0067,arbidol,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 131410,Phase 4,Influenza virus infection
NCT04257656,12343641,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04257656,12343641,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04257656,12343641,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04255017,12344072,DRUG0121,oseltamivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 65028,Approved,Influenza virus infection
NCT04255017,12344073,DRUG0220,lopinavir + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),CID: 11979606,Approved,Human immunodeficiency virus infection
NCT04252664,12344414,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04252664,12344414,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04252664,12344414,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04252274,12344464,DRUG0221,darunavir + cobicistat,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),,,
NCT04251871,12344511,DRUG0215,lopinavir + ritonavir + interferon apha + traditional chinese medicines granules,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,COVID-19 3C-like protease (3CLpro),,,
NCT04251871,12344512,DRUG0215,lopinavir + ritonavir + interferon apha + traditional chinese medicines granules,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,COVID-19 3C-like protease (3CLpro),,,
NCT04244591,12345519,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04148430,12357438,DRUG0225,anakinra,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-1 receptor 1 (IL1R1),CID: 139595263,Approved,Rheumatoid arthritis
NCT04561219,12303608,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04561063,12303628,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04560231,12303731,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04560231,12303731,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04560231,12303731,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04560205,12303734,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04559113,12303857,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04558463,12303932,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04558463,12303933,DRUG0121,oseltamivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 65028,Approved,Influenza virus infection
NCT04554979,12304379,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04552483,12304690,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04552379,12304704,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04552366,12304705,DRUG0066,ad5-ncov,Vaccine,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,,
NCT04545541,12305575,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04545008,12305643,DRUG0069,n-acetylcysteine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 12035,Approved,Cystic fibrosis
NCT04542694,12305927,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04542408,12305965,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04542213,12305987,DRUG0245,linagliptin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN dipeptidyl peptidase 4 (DPP-4),CID: 10096344,Approved,Type 2 diabetes
NCT04541680,12306055,DRUG0077,nintedanib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 135423438,Approved,Idiopathic pulmonary fibrosis
NCT04539873,12306304,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04537351,12306616,DRUG0065,cynk-001,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1/2 Clinical Trial,,,,
NCT04536350,12306754,DRUG0113,aviptadil,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 16132300,,
NCT04536051,12306791,DRUG0055,chadox1 ncov-19,Vaccine,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1/2 Clinical Trial,,,,
NCT04536051,12306793,DRUG0055,chadox1 ncov-19,Vaccine,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1/2 Clinical Trial,,,,
NCT04535856,12306814,DRUG0107,mesenchymal stem cells,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,Approved,Epidermolysis Bullosa
NCT04534725,12306937,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04534725,12306938,DRUG0082,selinexor,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 71481097,Approved,Multiple myeloma
NCT04534725,12306939,DRUG0230,lenzilumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN colony-stimulating factor (GM-CSF),SID: 310264716,,
NCT04532931,12307153,DRUG0012,amodiaquine,Small molecular drug,Severe acute respiratory syndrome (SARS),Preclinical Drug,,CID: 2165,Withdrawn from market,Malaria
NCT04532931,12307153,DRUG0012,amodiaquine,Small molecular drug,Middle East Respiratory Syndrome (MERS),Preclinical Drug,,CID: 2165,Withdrawn from market,Malaria
NCT04532372,12307224,DRUG0188,leflunomide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,HUMAN dihydroorotate dehydrogenase (DHODH),CID: 3899,Approved,Multiple sclerosis
NCT04384458,12325072,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04384458,12325073,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04384380,12325079,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04383717,12325178,DRUG0136,levamisole + isoprinosine,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,,
NCT04383717,12325179,DRUG0196,azithromycin + hydroxychloroquine,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),,,
NCT04382066,12325401,DRUG0048,plitidepsin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,,CID: 9812534,,
NCT04382053,12325402,DRUG0094,dfv890,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,,
NCT04383002,12325279,DRUG0072,nitric oxide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 145068,Approved,Hypertension
NCT04382846,12325297,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04381364,12325518,DRUG0126,ciclesonide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6918155,Approved,Asthma
NCT04382547,12325340,DRUG0107,mesenchymal stem cells,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,Approved,Epidermolysis Bullosa
NCT04382066,12325399,DRUG0048,plitidepsin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,,CID: 9812534,,
NCT04382066,12325400,DRUG0048,plitidepsin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,,CID: 9812534,,
NCT04382040,12325408,DRUG0088,artemic,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 11629819,,
NCT04381988,12325415,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04381962,12325421,DRUG0123,azithromycin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 447043,Approved,Bronchitis
NCT04381884,12325441,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04381052,12325551,DRUG0247,clazakizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 160671637,,
NCT04729491,12325680,DRUG0123,azithromycin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 447043,Approved,Bronchitis
NCT04729491,12325681,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04380818,12325586,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04380818,12325587,DRUG0220,lopinavir + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),CID: 11979606,Approved,Human immunodeficiency virus infection
NCT04380818,12325588,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04380818,12325589,DRUG0123,azithromycin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 447043,Approved,Bronchitis
NCT04380818,12325591,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04380688,12325609,DRUG0163,acalabrutinib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN bruton tyrosine kinase (BTK),CID: 71226662,Approved,Leukemia
NCT04380519,12325643,DRUG0248,olokizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 160677293,Phase 3,Rheumatoid Arthritis
NCT04380402,12325656,DRUG0158,atorvastatin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN MYD88-NF-kappa-B proinflammatory pathway (MYD88-NFKB pathway),CID: 60823,Approved,Hyperlipidemia
NCT04380376,12325660,DRUG0087,melphalan,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 460612,Approved,Ovarian neoplasms
NCT04379518,12325793,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04379518,12325794,DRUG0155,rintatolimod,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1/2 Clinical Trial,HUMAN toll-like receptor 3 (TLR3),CID: 135537060,Phase 3,Chronic Fatigue Syndrome
NCT04379492,12325797,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04379479,12325799,DRUG0110,dialyzable leukocyte cell,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,,
NCT04379310,12325827,DRUG0114,angiotensin,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 123805,,
NCT04379271,12325830,DRUG0189,imu-838,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,HUMAN dihydroorotate dehydrogenase (DHODH),CID: 9820008,,
NCT04728880,12326101,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04728880,12326101,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04728880,12326101,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04377750,12326045,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04377711,12326047,DRUG0126,ciclesonide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6918155,Approved,Asthma
NCT04377659,12326055,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04377646,12326056,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
