nct_id,id,downcase_name
NCT04472494,12447911,covid-19
NCT04472572,12447897,covid-19
NCT04472793,12447875,covid-19
NCT04473053,12447848,covid-19
NCT04474067,12447695,covid-19
NCT04474483,12447619,covid-19
NCT04474496,12447618,covid-19
NCT04475471,12447490,covid-19
NCT04475601,12447469,covid-19
NCT04476927,12447248,covid-19
NCT04477668,13174522,covid-19
NCT04477889,12447108,covid-19
NCT04479202,12446941,covid-19
NCT04479293,12446925,covid-19
NCT04479631,12446878,covid-19
NCT04480632,12446739,covid-19
NCT04481620,12446574,covid-19
NCT04481633,12446573,covid-19
NCT04482621,12446446,covid-19
NCT04482634,12446445,covid-19
NCT04482673,12446438,covid-19
NCT04484545,12446169,covid-19
NCT04487210,12445833,covid-19
NCT04487886,12445754,covid-19
NCT04487964,12445738,covid-19
NCT04488081,12445715,covid-19
NCT04488484,12445657,covid-19
NCT04488562,12445640,covid-19
NCT04490174,12445427,covid-19
NCT04490811,12445337,covid-19
NCT04492254,12445061,covid-19
NCT04492865,12444962,covid-19
NCT04492943,12444953,covid-19
NCT04497298,12444330,covid-19
NCT04498273,12444187,covid-19
NCT04502069,12443488,covid-19
NCT04505592,12442957,covid-19
NCT04508712,12442534,covid-19
NCT04508985,12442493,covid-19
NCT04510207,12442330,covid-19
NCT04510623,12442271,covid-19
NCT04510662,12442263,covid-19
NCT04512027,12442070,covid-19
NCT04513470,12441866,covid-19
NCT04514302,12441753,covid-19
NCT04516811,12441288,covid-19
NCT04516941,12441276,covid-19
NCT04521088,12440666,covid-19
NCT04522089,12440527,covid-19
NCT04524507,12440194,covid-19
NCT04525443,12440081,covid-19
NCT04525742,12440038,covid-19
NCT04526990,12439838,covid-19
NCT04527133,12439819,covid-19
NCT04527198,12439813,covid-19
NCT04527497,12439773,covid-19
NCT04528641,12439608,covid-19
NCT04531618,12439182,covid-19
NCT04532931,12439011,covid-19
NCT04533399,12438948,covid-19
NCT04534673,12438741,covid-19
NCT04537117,12438375,covid-19
NCT04537806,12438260,covid-19
NCT04537858,12438254,covid-19
NCT04537975,12438235,covid-19
NCT04539275,12438053,covid-19
NCT04542083,12437614,covid-19
NCT04542694,12437535,covid-19
NCT04542850,12437507,covid-19
NCT04546581,13156100,covid-19
NCT04547140,12436897,covid-19
NCT04552366,12436176,covid-19
NCT04561193,12434928,covid-19
NCT04564287,12434495,covid-19
NCT04568031,12433923,covid-19
NCT04568863,12433813,covid-19
NCT04570982,12433540,covid-19
NCT04573764,12433180,covid-19
NCT04575064,12432982,covid-19
NCT04576312,12432768,covid-19
NCT04581135,12432076,covid-19
NCT04582266,12431918,covid-19
NCT04591210,13155899,covid-19
NCT04602351,12428973,covid-19
NCT04603794,12428769,covid-19
NCT04604327,12428669,covid-19
NCT04605692,12428478,covid-19
NCT04605887,12428450,covid-19
NCT04609865,12427912,covid-19
NCT04613310,12427399,covid-19
NCT04619628,12426448,covid-19
NCT04621071,12426235,covid-19
NCT04621149,12426226,covid-19
NCT04625725,13030178,covid-19
NCT04625972,12425512,covid-19
NCT04628143,12425183,covid-19
NCT04632043,12424647,covid-19
NCT04632537,12424582,covid-19
NCT04636320,12423976,covid-19
NCT04636333,12423975,covid-19
NCT04639466,12423518,covid-19
NCT04640168,13155686,covid-19
NCT04640402,12423401,covid-19
NCT04641988,12423165,covid-19
NCT04643691,12422919,covid-19
NCT04644341,12422831,covid-19
NCT04646109,12422581,covid-19
NCT04647604,12422378,covid-19
NCT04655521,12421280,covid-19
NCT04655612,12421260,covid-19
NCT04655625,13173903,covid-19
NCT04659109,12420782,covid-19
NCT04661462,12420400,covid-19
NCT04664010,12419998,covid-19
NCT04666116,12419633,covid-19
NCT04667247,12419490,covid-19
NCT04667780,12419419,covid-19
NCT04668235,12419371,covid-19
NCT04681001,12417571,covid-19
NCT04683484,12417190,covid-19
NCT04684446,12417062,covid-19
NCT04685603,12416910,covid-19
NCT04686773,12416759,covid-19
NCT04703140,13155358,covid-19
NCT04709328,12413379,covid-19
NCT04709835,12413297,covid-19
NCT04718285,12412054,covid-19
NCT04721457,12411646,covid-19
NCT04723394,13155257,covid-19
NCT04724395,12411241,covid-19
NCT04728919,12462167,covid-19
NCT04731116,13029608,covid-19
NCT04408456,12457270,covid-19
NCT04336384,13050434,covid-19
NCT04338958,12468505,covid-19
NCT04344197,12467689,covid-19
NCT04344951,12467571,covid-19
NCT04347824,12467109,covid-19
NCT04348474,12467008,covid-19
NCT04348513,12467004,covid-19
NCT04351191,12466540,covid-19
NCT04354259,12465992,covid-19
NCT04355026,12465886,covid-19
NCT04355247,12465865,covid-19
NCT04355481,12465830,covid-19
NCT04358081,12465407,covid-19
NCT04360759,12464982,covid-19
NCT04361448,13156863,covid-19
NCT04363099,12464595,covid-19
NCT04363385,12464551,covid-19
NCT04363671,12464502,covid-19
NCT04365764,12464136,covid-19
NCT04366778,12463973,covid-19
NCT04367857,12463785,covid-19
NCT04368884,12463596,covid-19
NCT04371406,12463162,covid-19
NCT04373005,12462889,covid-19
NCT04373135,12462866,covid-19
NCT04373759,12462778,covid-19
NCT04374461,12462663,covid-19
NCT04377503,12462154,covid-19
NCT04377724,12462119,covid-19
NCT04378712,12461930,covid-19
NCT04381273,12461500,covid-19
NCT04382417,12461306,covid-19
NCT04382547,12461274,covid-19
NCT04386447,12460639,covid-19
NCT04387643,12460418,covid-19
NCT04393051,12459604,covid-19
NCT04395105,12459301,covid-19
NCT04395976,12459169,covid-19
NCT04400448,12458451,covid-19
NCT04402060,12458211,covid-19
NCT04403581,12457978,covid-19
NCT04408391,12457278,covid-19
NCT04412291,13174690,covid-19
NCT04412356,12456725,covid-19
NCT04412382,12456722,covid-19
NCT04415359,12456330,covid-19
NCT04416100,12456244,covid-19
NCT04420182,12455669,covid-19
NCT04425837,12454815,covid-19
NCT04430608,12454134,covid-19
NCT04432103,12453903,covid-19
NCT04433364,12453722,covid-19
NCT04434157,12453590,covid-19
NCT04438954,12452919,covid-19
NCT04446104,12451776,covid-19
NCT04453540,12450678,covid-19
NCT04454398,12450539,covid-19
NCT04466657,12448712,covid-19
NCT04466683,12448708,covid-19
NCT04471636,12448043,covid-19
NCT04472728,12447881,covid-19
NCT04482686,12446432,covid-19
NCT04490837,12445335,covid-19
NCT04502472,12443436,covid-19
NCT04522817,12440415,covid-19
NCT04528901,12439566,covid-19
NCT04539626,12438006,covid-19
NCT04554433,12435893,covid-19
NCT04568148,12433907,covid-19
NCT04599959,12429291,covid-19
NCT04600440,12429233,covid-19
NCT04609423,12427969,covid-19
NCT04610489,12427828,covid-19
NCT04611269,12427707,covid-19
NCT04622748,12426015,covid-19
NCT04644172,12422847,covid-19
NCT04645563,12422662,covid-19
NCT04646044,12422588,covid-19
NCT04653844,12421501,covid-19
NCT04654416,12421426,covid-19
NCT04666311,12419610,covid-19
NCT04683224,12417222,covid-19
NCT04694014,12415673,covid-19
NCT04537208,12438358,covid-19 (healthy volunteers)
NCT04476602,12447303,covid-19
NCT04361565,12464841,covid-19
NCT04463862,12449104,covid-19
NCT04616976,12426814,covid-19 convalescent plasma treatment
NCT04642014,12423163,covid-19 convalescent plasma treatment
NCT04446377,12451744,covid-19
NCT04371354,12463175,covid-19
NCT04355936,12465762,covid-19 drug treatment
NCT04381884,12461390,covid-19 drug treatment
NCT04466241,13066225,covid-19 drug treatment
NCT04661527,12420394,covid-19 drug treatment
NCT04534595,12438749,covid-19 experience
NCT04283461,13164399,covid-19 immunisation
NCT04535674,12438566,covid-19 induced pneumonia
NCT04355533,12465822,covid-19
NCT04359992,12465106,covid-19
NCT04361344,13066465,covid-19
NCT04374032,12462733,covid-19
NCT04384588,12460951,covid-19
NCT04408209,12457305,covid-19
NCT04455347,12450422,covid-19
NCT04456049,12450327,covid-19
NCT04470583,12448186,covid-19
NCT04474301,12447652,covid-19
NCT04482647,12446443,covid-19
NCT04483908,12446253,covid-19
NCT04491292,12445267,covid-19
NCT04494724,12444694,covid-19
NCT04500600,12443828,covid-19
NCT04551378,12436288,covid-19
NCT04565665,12434282,covid-19
NCT04569851,12433684,covid-19
NCT04595175,12430051,covid-19
NCT04650178,12422025,covid-19
NCT04652505,12421700,covid-19
NCT04662437,12420250,covid-19
NCT04347798,12467115,covid-19
NCT04459962,13030572,covid-19
NCT04463862,12449105,covid-19 mortality
NCT04367896,12463776,covid-19 outbreak and solid organ transplantation
NCT04474444,12447631,covid-19 pandemic
NCT04710394,12413214,covid-19 pandemic
NCT04697030,12415188,covid-19 pandemic
NCT04346355,12467351,covid-19 pneumonia
NCT04372186,12468183,covid-19 pneumonia
NCT04381858,12461392,covid-19 pneumonia
NCT04382729,12461249,covid-19 pneumonia
NCT04398303,12458805,covid-19 pneumonia
NCT04412057,12456771,covid-19 pneumonia
NCT04428268,13174637,covid-19 pneumonia
NCT04444531,12452023,covid-19 pneumonia
NCT04452812,12450779,covid-19 pneumonia
NCT04460105,12449723,covid-19 pneumonia
NCT04461925,12449402,covid-19 pneumonia
NCT04466098,12448782,covid-19 pneumonia
NCT04534478,12438767,covid-19 pneumonia
NCT04569877,12433682,covid-19 pneumonia
NCT04625036,12425642,covid-19 pneumonia
NCT04625218,12425622,covid-19 pneumonia
NCT04433000,12453765,covid-19 pneumonia
NCT04622826,12426006,covid-19 pneumonia
NCT04493294,12444905,covid-19 pneumonitis
NCT04369469,13059519,covid-19 severe pneumonia
NCT04696601,12415247,covid-19 testing
NCT04546841,12436936,covid-19 vaccine
NCT04566276,12434188,covid-19 vaccine
NCT04706143,12413818,covid-19 vaccines
NCT04449380,12451334,covid-19
NCT04560881,12434975,covid-19
NCT04399733,12458561,covid-19
NCT04565665,12434283,covid-19-associated acute respiratory distress syndrome
NCT04325412,12470857,covid-19; cardiovascular diseases
NCT04590261,12430775,covid-19
NCT04346602,12467312,covid-19
NCT04233268,12486344,covid-19
NCT04338126,12468659,covid-19
NCT04341870,12468058,covid-19
NCT04343794,12467767,covid-19
NCT04348383,13115041,covid-19
NCT04348500,12467005,covid-19
NCT04349228,12466866,covid-19
NCT04349618,13156900,covid-19
NCT04350320,12466689,covid-19
NCT04361032,12464938,covid-19
NCT04361591,12464838,covid-19
NCT04365231,12464208,covid-19
NCT04366908,13156843,covid-19
NCT04371952,12463083,covid-19
NCT04376034,12462362,covid-19
NCT04386239,12460674,covid-19
NCT04392973,12459612,covid-19
NCT04394000,12459446,covid-19
NCT04412369,12456723,covid-19
NCT04414657,12456416,covid-19
NCT04422444,12455297,covid-19
NCT04432922,12453773,covid-19
NCT04434144,12453593,covid-19
NCT04452773,12450786,covid-19
NCT04456010,12450330,covid-19
NCT04460651,12449650,covid-19
NCT04466982,12448658,covid-19
NCT04468971,12448385,covid-19
NCT04474249,12447658,covid-19
NCT04497610,12444291,covid-19
NCT04558437,12435338,covid-19
NCT04561154,12434932,covid-19
NCT04699851,12414747,covid-19
NCT03305341,12613930,covid-19
NCT04341415,12468129,covid-19
NCT04345991,12467411,covid-19
NCT04350723,12466617,covid-19
NCT04352842,12466267,covid-19
NCT04353128,12466205,covid-19
NCT04355767,12465787,covid-19
NCT04355871,12465773,covid-19
NCT04356144,12465739,covid-19
NCT04358042,12465412,covid-19
NCT04363489,12464528,covid-19
NCT04365517,12464166,covid-19
NCT04366115,12464087,covid-19
NCT04374591,12462638,covid-19
NCT04374838,12462586,covid-19
NCT04380662,12461596,covid-19
NCT04380987,12461550,covid-19
NCT04382534,12461280,covid-19
NCT04401241,12458333,covid-19
NCT04403477,12457985,covid-19
NCT04410471,12456980,covid-19
NCT04412265,12456748,covid-19
NCT04413968,12456508,covid-19
NCT04420390,12455639,covid-19
NCT04421391,12455459,covid-19
NCT04421612,12455428,covid-19
NCT04423042,12455208,covid-19
NCT04424056,12455078,covid-19
NCT04425044,12454941,covid-19
NCT04425759,12454824,covid-19
NCT04425850,12454813,covid-19
NCT04438850,12452928,covid-19
NCT04445376,12451891,covid-19
NCT04445506,12451869,covid-19
NCT04449783,12451200,covid-19
NCT04452643,12450802,covid-19
NCT04463706,12449127,covid-19
NCT04468009,12448515,covid-19
NCT04468035,12448510,covid-19
NCT04468802,12448412,covid-19
NCT04470297,12448217,covid-19
NCT04470531,12448192,covid-19
NCT04471051,12448113,covid-19
NCT04472052,12447982,covid-19
NCT04473183,12447833,covid-19
NCT04473261,12447822,covid-19
NCT04476589,12447304,covid-19
NCT04476667,13174526,covid-19
NCT04476680,12447285,covid-19
NCT04476888,12447258,covid-19
NCT04476953,13174524,covid-19
NCT04477083,12447220,covid-19
NCT04477655,12447133,covid-19
NCT04477902,12447104,covid-19
NCT04479124,12446950,covid-19
NCT04479150,12446945,covid-19
NCT04479982,12446836,covid-19
NCT04480034,12446823,covid-19
NCT04480580,12446743,covid-19
NCT04480593,12446742,covid-19
NCT04481646,12446572,covid-19
NCT04481685,12446569,covid-19
NCT04483830,12446260,covid-19
NCT04484493,12446174,covid-19
NCT04485338,12446066,covid-19
NCT04486729,12445890,covid-19
NCT04487119,12445846,covid-19
NCT04487665,12445776,covid-19
NCT04487691,12445774,covid-19
NCT04487769,12445766,covid-19
NCT04487873,12445755,covid-19
NCT04487990,12445736,covid-19
NCT04488575,13049726,covid-19
NCT04490200,12445423,covid-19
NCT04490239,12445420,covid-19
NCT04491240,12445271,covid-19
NCT04492228,12445066,covid-19
NCT04492358,12445048,covid-19
NCT04492501,12445017,covid-19
NCT04493268,12444908,covid-19
NCT04493359,12444890,covid-19
NCT04494867,12444673,covid-19
NCT04494893,12444671,covid-19
NCT04495816,12444542,covid-19
NCT04495842,12444538,covid-19
NCT04495933,12444528,covid-19
NCT04496141,12444488,covid-19
NCT04497246,12444334,covid-19
NCT04497311,12444327,covid-19
NCT04497402,12444318,covid-19
NCT04497623,12444290,covid-19
NCT04497649,12444284,covid-19
NCT04497818,12444262,covid-19
NCT04498065,12444223,covid-19
NCT04499378,12443995,covid-19
NCT04499391,12443994,covid-19
NCT04500067,12443908,covid-19
NCT04500626,12443824,covid-19
NCT04501172,12443762,covid-19
NCT04501978,13156295,covid-19
NCT04502056,12443490,covid-19
NCT04502342,12443452,covid-19
NCT04502667,12443408,covid-19
NCT04504734,12443117,covid-19
NCT04505709,12442935,covid-19
NCT04505774,12442927,covid-19
NCT04506268,12442862,covid-19
NCT04506528,12442824,covid-19
NCT04507867,12442636,covid-19
NCT04507893,12442633,covid-19
NCT04508556,12442553,covid-19
NCT04508933,12442506,covid-19
NCT04508959,12442499,covid-19
NCT04508972,12442495,covid-19
NCT04510233,12442328,covid-19
NCT04511429,12442143,covid-19
NCT04513314,12441883,covid-19
NCT04514003,12441795,covid-19
NCT04515108,12441528,covid-19
NCT04515147,12441522,covid-19
NCT04516850,12441285,covid-19
NCT04516928,12441278,covid-19
NCT04517123,12441248,covid-19
NCT04517136,12441244,covid-19
NCT04517396,12441213,covid-19
NCT04517695,12441169,covid-19
NCT04518969,12440973,covid-19
NCT04519034,12440968,covid-19
NCT04521322,12440640,covid-19
NCT04521400,12440634,covid-19
NCT04523051,12440382,covid-19
NCT04524663,12440176,covid-19
NCT04524715,12440168,covid-19
NCT04525404,12440085,covid-19
NCT04525820,12440021,covid-19
NCT04526977,12439839,covid-19
NCT04527211,12439811,covid-19
NCT04527224,12439810,covid-19
NCT04528888,12439567,covid-19
NCT04529408,12439487,covid-19
NCT04529447,12439481,covid-19
NCT04529460,12439480,covid-19
NCT04530617,13156175,covid-19
NCT04531345,12439211,covid-19
NCT04531501,12439195,covid-19
NCT04531735,12439169,covid-19
NCT04531748,12439167,covid-19
NCT04531774,12439163,covid-19
NCT04532294,12439096,covid-19
NCT04532411,12439082,covid-19
NCT04532554,12439061,covid-19
NCT04534569,12438751,covid-19
NCT04534608,12438748,covid-19
NCT04534621,12438746,covid-19
NCT04534712,12438737,covid-19
NCT04534725,12438735,covid-19
NCT04534803,13174303,covid-19
NCT04535674,12438567,covid-19
NCT04535791,12438553,covid-19
NCT04536285,12438483,covid-19
NCT04536363,12438468,covid-19
NCT04537130,12438374,covid-19
NCT04537351,12438328,covid-19
NCT04537650,13070939,covid-19
NCT04540120,13163558,covid-19
NCT04540185,12437916,covid-19
NCT04540419,13163554,covid-19
NCT04542031,12437623,covid-19
NCT04542044,12437621,covid-19
NCT04542213,12437592,covid-19
NCT04542408,12437568,covid-19
NCT04542421,12437567,covid-19
NCT04542512,12437557,covid-19
NCT04542941,12437493,covid-19
NCT04542980,12437485,covid-19
NCT04542993,12437482,covid-19
NCT04543006,12437481,covid-19
NCT04544150,12437320,covid-19
NCT04544891,12437234,covid-19
NCT04545008,12437217,covid-19
NCT04548895,12436691,covid-19
NCT04549922,12436545,covid-19
NCT04552379,12436175,covid-19
NCT04552483,12436162,covid-19
NCT04553055,12436095,covid-19
NCT04554251,12435924,covid-19
NCT04554264,12435923,covid-19
NCT04554992,12435799,covid-19
NCT04555148,12435779,covid-19
NCT04555213,12435770,covid-19
NCT04556318,12435594,covid-19
NCT04556565,12435553,covid-19
NCT04558424,12435339,covid-19
NCT04558450,12435330,covid-19
NCT04558463,12435329,covid-19
NCT04558476,12435324,covid-19
NCT04558996,12435262,covid-19
NCT04559009,12435260,covid-19
NCT04560530,12435040,covid-19
NCT04560855,12434980,covid-19
NCT04561063,12434939,covid-19
NCT04561141,12434933,covid-19
NCT04561219,12434924,covid-19
NCT04562246,12434771,covid-19
NCT04562285,12434766,covid-19
NCT04563208,12434630,covid-19
NCT04563247,13174237,covid-19
NCT04563442,12434597,covid-19
NCT04563650,12434567,covid-19
NCT04563689,12434562,covid-19
NCT04563702,12434561,covid-19
NCT04565106,12434351,covid-19
NCT04565509,12434304,covid-19
NCT04565522,12434301,covid-19
NCT04566965,12434057,covid-19
NCT04567953,12433931,covid-19
NCT04568135,12433911,covid-19
NCT04568876,12433812,covid-19
NCT04570254,12433631,covid-19
NCT04570397,12433613,covid-19
NCT04570449,12433608,covid-19
NCT04570501,12433602,covid-19
NCT04572412,12433359,covid-19
NCT04573335,12433243,covid-19
NCT04573855,12433169,covid-19
NCT04575168,12432967,covid-19
NCT04575545,12432916,covid-19
NCT04576351,12432761,covid-19
NCT04576728,12432715,covid-19
NCT04577534,12432606,covid-19
NCT04579458,13070809,covid-19
NCT04579471,12432338,covid-19
NCT04581083,12432085,covid-19
NCT04581096,12432079,covid-19
NCT04581161,12432074,covid-19
NCT04581291,12432060,covid-19
NCT04581746,12431987,covid-19
NCT04581954,12431962,covid-19
NCT04583189,12431810,covid-19
NCT04583306,12431797,covid-19
NCT04584658,12431580,covid-19
NCT04584671,12431574,covid-19
NCT04584684,12431571,covid-19
NCT04584697,13138027,covid-19
NCT04586413,12431309,covid-19
NCT04587245,12431193,covid-19
