"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United Kingdom","London","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United Kingdom","Plymouth","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04532931","https://ClinicalTrials.gov/show/NCT04532931",NA,"South Africa","Pretoria","2020-Aug","2021-Jun","Recruiting","Randomised","Open-Label",5,"Confirmed","Outpatient","Mortality, Hospitalization, Clinical Improvement Score (Any), Fever, Serious Adverse Events","Antimalarial, DAA, FPV + Antivirals, Standard of care",250
"NCT04357782","https://ClinicalTrials.gov/show/NCT04357782",NA,"United States","Virginia","2020-Apr","2020-Oct","Completed","Single-Arm","Open-Label",2,NA,"Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, Neutrophils, D-Dimer, LDH","Vitamins",20
"NCT04403646","https://ClinicalTrials.gov/show/NCT04403646",NA,"Argentina","Buenos Aires","2020-May","2020-Oct","Status Unclear","Randomised","Triple",2,"Confirmed","Hospital","Mortality, Hospital Discharge","Other, Standard of care",124
"NCT04449276","https://ClinicalTrials.gov/show/NCT04449276",NA,"Belgium","Brussels","2020-Jun","2021-Dec","Not Recruiting","Randomised","Single",2,"Healthy","Healthy Unexposed","Serious Adverse Events, Antibodies","Standard of care, Vaccine",280
"NCT04449276","https://ClinicalTrials.gov/show/NCT04449276",NA,"Germany","Berlin","2020-Jun","2021-Dec","Not Recruiting","Randomised","Single",2,"Healthy","Healthy Unexposed","Serious Adverse Events, Antibodies","Standard of care, Vaccine",280
"NCT04657484","https://ClinicalTrials.gov/show/NCT04657484",NA,"India","Chandigarh","2020-Dec","2021-Dec","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Dyspnea, SpO2, Quality of Life","Corticosteroids",100
"NCT04525820","https://ClinicalTrials.gov/show/NCT04525820",NA,"Switzerland","Bern","2020-Aug","2021-May","Recruiting","Randomised","Quadruple",3,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization","Vitamins",80
"NCT04531748","https://ClinicalTrials.gov/show/NCT04531748",NA,"United States","Washington, Dc","2020-Aug","2021-Sep","Not Recruiting","Randomised","Quadruple",3,"Confirmed","Outpatient","Heart Rate, SpO2","Hormone therapy + Melatonin, Melatonin, Standard of care",390
"NCT04372979","https://ClinicalTrials.gov/show/NCT04372979",NA,"France","Paris","2020-May","2021-May","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Mortality, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Anti SARS-COV-2 Titers, Quality of Life","Plasma based therapy, Standard of care",80
"NCT04325906","https://ClinicalTrials.gov/show/NCT04325906",NA,"United States","Illinois","2020-Mar","2021-Mar","Recruiting","Randomised","Open-Label",2,"Confirmed","ICU",NA,"Non-invasive respiratory support, Positioning + Non-invasive respiratory support",346
"CHICTR2000038804","http://www.chictr.org.cn/showproj.aspx?proj=62350",NA,"China","Jiangsu","2020-Oct","2022-Apr","Not Recruiting","Randomised","Double",6,"Healthy","Healthy Unexposed","Serious Adverse Events, Coagulation Test, Urine Sample, IgG, IgM or IgA, Antibodies","Vaccine",180
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Arizona","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","California","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","District Of Columbia","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Florida","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Illinois","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Indiana","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Louisiana","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Maryland","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Massachusetts","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Minnesota","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Missouri","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","New Jersey","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","New York","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","North Carolina","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Ohio","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Pennsylvania","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Texas","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Washington","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"United States","Wisconsin","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04377620","https://ClinicalTrials.gov/show/NCT04377620",NA,"Russia","Moscow","2020-May","2021-Apr","Recruiting","Randomised","Double",3,"Confirmed","ICU","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA), Adverse Events","JAKi, Standard of care",500
"NCT04366791","https://ClinicalTrials.gov/show/NCT04366791",NA,"United States","Georgia","2020-Apr","2021-Apr","Suspended","Single-Arm","Open-Label",1,NA,"Hospital","C-Reactive Protein, Ferritin, IL-6, Hemoglobin, D-Dimer, eGFR, Myoglobin, Troponin, Procalcitonin, Fibrinogen, Triglycerides, ALT, AST, Albumin, Bilirubin, LDH, Blood Gas, Blood Pressure, Heart Rate, Radiographic Findings, Blood pH","Radiation therapy",10
"NCT04673162","https://ClinicalTrials.gov/show/NCT04673162",NA,"Italy","Reggio Emilia","2020-Dec","2021-Apr","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Hospital","Hospitalization","Standard of care, Standard of care + Corticosteroids",260
"NCT04669015","https://ClinicalTrials.gov/show/NCT04669015",NA,"United States","Michigan","2020-Dec","2021-Aug","Not Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Adverse Events","Other + Standard of care, Standard of care",914
"NCT04619628","https://ClinicalTrials.gov/show/NCT04619628",NA,"United Kingdom","London","2020-Nov","2021-Jun","Recruiting","Randomised","Quadruple",7,"Healthy","Healthy Unexposed","Serious Adverse Events, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",48
"NCT04402879","https://ClinicalTrials.gov/show/NCT04402879",NA,"Canada","Alberta","2020-May","2021-Dec","Recruiting","Randomised","Open-Label",2,"Suspected","Hospital","Mortality, ICU Admission, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, SpO2","Positioning, Standard of care",596
"NCT04390022","https://ClinicalTrials.gov/show/NCT04390022",NA,"Spain","Navarra","2020-May","2020-Sep","Completed","Randomised","Double",2,"Confirmed","Outpatient","Viral Load or Clearance, Cough, Fever, Adverse Events, IgG, IgM or IgA, CD4, CD8","Ivermectin, Standard of care",24
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Arizona","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","California","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","District Of Columbia","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Florida","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Georgia","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Illinois","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Massachusetts","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Montana","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","North Carolina","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","Ohio","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"United States","South Carolina","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"Belgium","Brussels","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"Brazil","Brasilia","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"Moldova","Chisinau","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"Romania","Bucharest","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"South Africa","Pretoria","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04396106","https://ClinicalTrials.gov/show/NCT04396106",NA,"Ukraine","Kyiv (Kiev)","2020-May","2021-Mar","Recruiting","Randomised","Triple",2,"Confirmed","Hospital","Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Adverse Events, Respiratory Rate","Other, Standard of care",190
"NCT04666116","https://ClinicalTrials.gov/show/NCT04666116",NA,"Spain","Valencia","2020-Dec","2020-Dec","Recruiting","Randomised","Single",2,"Confirmed","Hospital","Viral Load or Clearance","Nutrition, Standard of care",96
